Tag_Name,Price,Value_for_Money,Year_of_Launch,Country,State,Sales,Total_Users,Total_Revenue,Profit,Best_in_Tech,Practical_Use_Case
Apple_airtags,29,High,2021,United Kingdom,Wandsworth,755,487,21895,6214.574120487915,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Birmingham,509,373,14761,4032.8938145831057,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Derby,1515,900,43935,11515.832117579967,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Havering,723,539,20967,3676.517196537761,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Manchester,4658,2786,135082,35909.23225229547,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Pembrokeshire [Sir Benfro GB-BNF],4500,2777,130500,23876.78901101306,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Southend-on-Sea,884,445,25636,2949.980974239145,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,West Northamptonshire,2500,1583,72500,18123.70586731459,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Buckinghamshire,1960,1266,56840,13938.541755408769,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Devon,4678,2628,135662,25790.54369688758,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Hackney,2548,1881,73892,16347.491217768884,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Middlesbrough,2323,1188,67367,10356.631819319777,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Perth and Kinross,2074,1385,60146,12273.48539571191,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Surrey,2665,1886,77285,12485.812795141112,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Windsor and Maidenhead,2484,1584,72036,15285.145543504615,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Barnet,2348,1520,68092,13346.657997244401,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Dumfries and Galloway,3778,2630,109562,24966.14179856239,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Herefordshire,2622,1450,76038,9677.68285213336,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Medway,1829,1184,53041,9465.103279226982,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Plymouth,2982,2165,86478,14671.087255448192,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Stoke-on-Trent,4761,2917,138069,38948.4717875723,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Wokingham,3677,2631,106633,30913.346532497064,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Brighton and Hove,637,466,18473,3665.472856411662,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Doncaster,4079,2107,118291,12914.095012854088,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Hillingdon,4800,2650,139200,30057.454175693194,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Mid and East Antrim,4542,2357,131718,16566.95584212538,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Portsmouth,3945,2660,114405,15560.6192586243,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Stirling,3447,2021,99963,27925.43196388693,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Worcestershire,3766,2368,109214,32176.854737037032,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Barnsley,4656,2551,135024,14606.048808553009,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Dundee City,4400,2234,127600,26763.21469097307,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Highland,1023,564,29667,5128.058793542651,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Milton Keynes,2253,1515,65337,7047.407456159576,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Powys,2796,1734,81084,19262.067200203757,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Southampton,4702,3433,136358,15301.493689977902,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Wirral,2555,1755,74095,10143.916985842156,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Bolton,3266,2071,94714,26975.338234420284,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Dorset,1025,670,29725,5165.691587242297,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Hammersmith and Fulham,3787,2575,109823,12351.603091014415,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Midlothian,2146,1526,62234,15553.723316564485,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Peterborough,2031,1069,58899,11160.328198706931,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Sutton,2406,1348,69774,10734.635439252423,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Warrington,2575,1300,74675,12277.752337984768,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Blackpool,625,331,18125,5040.661392682119,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United Kingdom,Derry and Strabane,3783,2339,109707,18762.185559972535,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,California,732,457,21228,2491.828775103966,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Hawaii,4706,3219,136474,28870.863600663997,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Massachusetts,4507,2739,130703,16405.325663257714,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Montana,2972,1736,86188,24126.561973026866,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,New York,2261,1268,65569,13090.820660051431,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,South Dakota,4312,3162,125048,12693.231408237956,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Washington,2824,1519,81896,12218.190824755535,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Arizona,3063,2183,88827,10444.058805005472,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Colorado,2897,1574,84013,23469.29072382797,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Iowa,742,374,21518,5151.243349440132,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Louisiana,1419,749,41151,7389.531151266263,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Maryland,4670,3345,135430,35674.214113732196,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Mississippi,3428,2134,99412,24314.109351472795,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,North Carolina,4789,3061,138881,29765.328385253833,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Ohio,1641,1112,47589,6657.76703302066,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Tennessee,4708,2977,136532,32965.10788370546,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Nevada,4915,2564,142535,28681.005483935904,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Wisconsin,2526,1638,73254,12734.921938505186,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,South Carolina,2539,1354,73631,8296.372490176072,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Idaho,2719,1496,78851,18680.930224374548,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Connecticut,2119,1194,61451,14520.904756676535,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Maine,3332,1763,96628,18807.020735048445,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,North Dakota,2538,1772,73602,8930.855641369824,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Oklahoma,2104,1488,61016,17878.016396245588,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Texas,4929,3614,142941,42622.99005885917,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Vermont,3135,1864,90915,25937.12986913172,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,West Virginia,3891,2504,112839,30282.123468125334,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Alaska,4350,3039,126150,17702.057284804592,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,District of Columbia,1814,981,52606,13830.903546498417,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Illinois,577,363,16733,2874.162098167714,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Michigan,1565,936,45385,11950.773112083503,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Nebraska,1818,1233,52722,14758.65341013879,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Oregon,2690,1733,78010,13345.36497327061,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,United States Minor Outlying Islands,3554,2118,103066,21510.96383671487,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Wyoming,4187,2333,121423,25325.17836852239,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Indiana,697,512,20213,4558.872575346514,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Alabama,2535,1737,73515,15778.536936631386,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Delaware,2704,1454,78416,12730.399533651142,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Minnesota,1450,776,42050,5925.220028555186,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,New Hampshire,2357,1627,68353,18821.21231391517,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Pennsylvania,3412,1793,98948,20511.551353339535,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Utah,3728,2367,108112,21327.41601870183,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Arkansas,2871,1953,83259,20315.80439925792,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Florida,594,385,17226,3670.8893581971092,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Kansas,1293,727,37497,6342.212533683293,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Missouri,4606,3407,133574,22507.86702567335,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,New Jersey,3705,2223,107445,20672.542714508763,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Puerto Rico,2849,1862,82621,23329.731574202917,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Virginia,3505,1840,101645,15369.039747053099,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,American Samoa,2139,1535,62031,17767.145836148193,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Georgia,4951,3612,143579,37045.812422727846,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Kentucky,4376,2961,126904,16561.962940398284,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Northern Mariana Islands,1103,654,31987,3639.6186559478456,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,New Mexico,4646,3178,134734,38651.60107357768,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Rhode Island,4297,3126,124613,15522.063991628485,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,"Virgin Islands, U.S.",3976,2152,115304,15827.10853783802,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,United States,Guam,3530,2577,102370,28047.25811686001,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Arunāchal Pradesh,3208,1908,93032,23151.00672205697,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Gujarāt,701,491,20329,2051.7328791321142,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Lakshadweep,1074,648,31146,8493.627201506231,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Punjab,885,545,25665,5034.636208531215,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Uttar Pradesh,4100,2651,118900,12671.093818388965,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Assam,1705,927,49445,9872.858904620714,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Himāchal Pradesh,4072,2967,118088,20367.674151776995,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Mahārāshtra,4658,2652,135082,19454.434374500554,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Puducherry,3620,1971,104980,30676.632385588677,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,West Bengal,1188,759,34452,9375.298856074312,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Bihār,2224,1214,64496,10314.147585058141,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Haryāna,2259,1167,65511,16377.232075264106,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Meghālaya,1451,1051,42079,5934.314186368476,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Rājasthān,2832,1858,82128,14417.175322273244,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Andhra Pradesh,3995,2584,115855,18398.809262229133,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Goa,3557,2244,103153,19408.49992698381,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Chhattīsgarh,2661,1661,77169,19529.255770720145,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Jhārkhand,3835,2743,111215,32165.94622423839,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Manipur,1981,1434,57449,11795.181266221953,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Sikkim,4564,2310,132356,17369.1466353999,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Odisha,3962,2633,114898,12112.45506933305,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Uttarākhand,3306,1862,95874,13347.82946400202,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Chandīgarh,827,435,23983,6235.17749510104,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Jammu and Kashmīr,4175,2336,121075,14515.473325667544,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Madhya Pradesh,2643,1974,76647,16911.35425693179,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Tamil Nādu,3038,2250,88102,25451.07712856179,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Karnātaka,4777,2633,138533,21975.426903249787,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Dādra and Nagar Haveli and Damān and Diu,1443,752,41847,9484.545341539793,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Mizoram,2698,1921,78242,9745.461880197929,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Tripura,1414,913,41006,7556.787024319193,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Andaman and Nicobar Islands,1013,737,29377,6608.422371887517,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Delhi,4094,2312,118726,20888.472170413384,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Kerala,3690,2092,107010,24059.034925787168,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Nāgāland,1779,1135,51591,9659.140752924024,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Telangāna,4077,2816,118233,15136.500222078997,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Apple_airtags,29,High,2021,India,Ladākh,3261,2091,94569,28093.94027027772,Precision Finding with U1 Chip,"Tracking keys, wallets, and small items"
Jio_tags,19,Medium,2023,United Kingdom,Monmouthshire [Sir Fynwy GB-FYN],4723,2576,89737,17674.211266594124,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Redcar and Cleveland,3780,2143,71820,14962.033859388692,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Staffordshire,736,442,13984,2008.1670270394613,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Wrexham [Wrecsam GB-WRC],1801,1276,34219,10158.95164429897,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bracknell Forest,941,682,17879,4259.571118440602,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Dudley,1304,657,24776,7008.1334462685845,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Hartlepool,4424,3113,84056,16779.10327542422,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Merton,2581,1648,49039,11292.900884877414,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Rochdale,2122,1117,40318,5160.853488342396,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Stockton-on-Tees,2574,1866,48906,13438.293626654473,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Westminster,4763,2680,90497,20508.395087931785,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bradford,954,613,18126,4850.905362913958,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"Durham, County",3528,2101,67032,13660.018324103832,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Hertfordshire,4725,2558,89775,22228.89358293548,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Moray,3366,1759,63954,16256.926776339196,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Rhondda Cynon Taff [Rhondda CynonTaf],4624,2762,87856,13858.295387545322,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,South Tyneside,1636,1113,31084,6903.163733855071,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,West Sussex,1833,1134,34827,8105.43513521699,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bromley,2285,1160,43415,6618.738696655381,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Ealing,2262,1606,42978,11573.183309568207,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Harrow,4960,2671,94240,21172.571919457267,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Merthyr Tydfil [Merthyr Tudful GB-MTU],2024,1186,38456,6549.365687315504,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Redbridge,1740,1176,33060,7261.867417269038,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Swansea [Abertawe GB-ATA],4620,2594,87780,23158.160289088246,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,York,1752,877,33288,9771.355446927499,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"Bristol, City of",4697,3041,89243,15367.178696923764,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,East Ayrshire,3615,2537,68685,20084.851020041686,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Haringey,829,557,15751,3217.3013624862265,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Mid-Ulster,4607,2927,87533,24035.61357035393,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Reading,4562,3200,86678,20088.204931950313,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Swindon,2921,1925,55499,16434.10636663783,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Shetland Islands,4226,2845,80294,8857.966739970892,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Bury,546,279,10374,2257.9296429612127,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,"Edinburgh, City of",900,490,17100,3652.3726884899925,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Isles of Scilly,4845,2801,92055,11424.441198037597,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,North Ayrshire,4732,2593,89908,11063.75519326017,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Renfrewshire,1326,976,25194,4908.870594893629,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Southwark,2919,2075,55461,9085.626269308841,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Cambridgeshire,4061,2684,77159,17749.15251856981,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,East Dunbartonshire,3723,2075,70737,8779.407959845475,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Isle of Wight,630,424,11970,2010.6606632607502,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Northumberland,4778,2872,90782,19471.427371377777,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
Jio_tags,19,Medium,2023,United Kingdom,Richmond upon Thames,4459,2830,84721,21870.271449664364,Affordable Pricing with Decent Accuracy,"Tracking bags, kids’ school bags, and pets"
